price,room_type,longitude,latitude,neighbourhood_group,calculated_host_listings_count,availability_365,room_type_code,neighbourhood_group_code
175,Entire home/apt,-73.95749,40.71273,Brooklyn,1,0,0,1
70,Private room,-73.99351,40.72173,Manhattan,1,0,1,2
75,Private room,-73.99166,40.71814,Manhattan,1,128,1,2
51,Private room,-73.91683,40.85292,Bronx,1,364,1,0
80,Entire home/apt,-73.96101,40.65871,Brooklyn,1,0,0,1
110,Entire home/apt,-73.98096,40.75093,Manhattan,31,133,0,2
80,Private room,-73.9615,40.80137,Manhattan,1,0,1,2
60,Private room,-73.95956,40.70998,Brooklyn,1,0,1,1
170,Entire home/apt,-73.98095,40.74908,Manhattan,31,142,0,2
155,Entire home/apt,-73.98204,40.75065,Manhattan,31,327,0,2
65,Private room,-73.99138,40.71835,Manhattan,3,79,1,2
165,Entire home/apt,-73.98276,40.74906,Manhattan,31,134,0,2
115,Entire home/apt,-73.97694,40.74711,Manhattan,31,179,0,2
150,Entire home/apt,-73.97652,40.74537,Manhattan,31,125,0,2
125,Entire home/apt,-73.97846,40.74677,Manhattan,31,111,0,2
75,Private room,-73.94004,40.71557,Brooklyn,1,0,1,1
150,Entire home/apt,-73.97682,40.74676,Manhattan,31,107,0,2
170,Private room,-73.9884,40.76316,Manhattan,1,0,1,2
150,Entire home/apt,-73.97627,40.74495,Manhattan,31,156,0,2
150,Entire home/apt,-73.97841,40.74672,Manhattan,31,128,0,2
45,Private room,-73.92594,40.8686,Manhattan,2,64,1,2
55,Entire home/apt,-73.98195,40.72324,Manhattan,1,0,0,2
89,Private room,-73.96327,40.7167,Brooklyn,3,237,1,1
100,Private room,-74.00906,40.70623,Manhattan,1,0,1,2
35,Private room,-73.98824,40.6824,Brooklyn,1,27,1,1
70,Entire home/apt,-73.94584,40.6781,Brooklyn,2,88,0,1
100,Private room,-73.98549,40.73628,Manhattan,1,268,1,2
78,Entire home/apt,-73.94183,40.82909,Manhattan,1,0,0,2
59,Private room,-73.93241,40.69966,Brooklyn,1,301,1,1
148,Entire home/apt,-74.00381,40.73004,Manhattan,1,0,0,2
125,Entire home/apt,-73.96446,40.68731,Brooklyn,1,0,0,1
155,Entire home/apt,-73.95575,40.67694,Brooklyn,1,0,0,1
61,Private room,-73.95145,40.71074,Brooklyn,1,0,1,1
100,Private room,-73.97497,40.79546,Manhattan,1,0,1,2
55,Private room,-73.88315,40.75161,Queens,1,118,1,3
40,Private room,-73.93615,40.69791,Brooklyn,1,0,1,1
196,Entire home/apt,-74.00046,40.72799,Manhattan,3,0,0,2
101,Entire home/apt,-73.97157,40.75221,Manhattan,1,0,0,2
50,Private room,-73.95612,40.82203,Manhattan,2,190,1,2
150,Entire home/apt,-73.97252,40.79072,Manhattan,1,0,0,2
102,Private room,-73.99007,40.76458,Manhattan,1,134,1,2
30,Private room,-73.95081,40.69425,Brooklyn,1,0,1,1
250,Entire home/apt,-73.98072,40.71504,Manhattan,1,0,0,2
115,Private room,-73.98458,40.73652,Manhattan,3,249,1,2
129,Entire home/apt,-73.94819,40.77668,Manhattan,1,0,0,2
90,Private room,-73.98346,40.71686,Manhattan,1,0,1,2
120,Entire home/apt,-73.99778,40.71474,Manhattan,1,0,0,2
150,Entire home/apt,-73.99283,40.76262,Manhattan,31,210,0,2
146,Entire home/apt,-73.95862,40.76501,Manhattan,1,0,0,2
70,Private room,-73.96486,40.80483,Manhattan,1,0,1,2
115,Entire home/apt,-73.99919,40.72515,Manhattan,1,77,0,2
49,Private room,-73.96714,40.80195,Manhattan,1,0,1,2
200,Entire home/apt,-73.94941,40.78866,Manhattan,1,3,0,2
166,Entire home/apt,-73.99295,40.76244,Manhattan,31,195,0,2
40,Private room,-73.94515,40.71049,Brooklyn,1,0,1,1
137,Private room,-73.9436,40.72913,Brooklyn,13,53,1,1
58,Private room,-73.95689,40.70872,Brooklyn,1,0,1,1
55,Private room,-73.95599,40.68851,Brooklyn,1,0,1,1
35,Private room,-73.91857,40.70136,Brooklyn,1,0,1,1
150,Entire home/apt,-73.99381,40.76343,Manhattan,31,339,0,2
150,Entire home/apt,-73.94973,40.78352,Manhattan,1,0,0,2
175,Entire home/apt,-73.97985,40.77845,Manhattan,1,0,0,2
189,Entire home/apt,-73.94443,40.72762,Brooklyn,13,69,0,1
42,Private room,-73.93705,40.69676,Brooklyn,1,0,1,1
175,Entire home/apt,-73.94992,40.6698,Brooklyn,1,54,0,1
150,Private room,-74.01493,40.71777,Manhattan,1,0,1,2
110,Private room,-73.9413,40.69998,Brooklyn,1,0,1,1
75,Private room,-73.93956,40.80681,Manhattan,1,0,1,2
170,Entire home/apt,-73.99635,40.74845,Manhattan,1,0,0,2
120,Entire home/apt,-73.92865,40.86569,Manhattan,1,0,0,2
65,Private room,-73.94365,40.72809,Brooklyn,3,0,1,1
199,Entire home/apt,-73.94479,40.72717,Brooklyn,13,74,0,1
67,Private room,-73.94332,40.79586,Manhattan,1,0,1,2
189,Entire home/apt,-73.94451,40.72734,Brooklyn,13,74,0,1
80,Private room,-73.9802,40.72627,Manhattan,1,0,1,2
50,Private room,-73.87644,40.75164,Queens,4,302,1,3
220,Entire home/apt,-73.96286,40.75828,Manhattan,1,264,0,2
79,Private room,-73.98447,40.72434,Manhattan,1,0,1,2
49,Private room,-73.88118,40.74556,Queens,2,83,1,3
226,Entire home/apt,-73.94287,40.81184,Manhattan,2,276,0,2
79,Private room,-73.95428,40.71686,Brooklyn,2,0,1,1
80,Private room,-73.95375,40.72088,Brooklyn,1,0,1,1
169,Private room,-74.00498,40.71316,Manhattan,3,89,1,2
100,Entire home/apt,-73.96192,40.68399,Brooklyn,1,0,0,1
98,Entire home/apt,-73.99256,40.7666,Manhattan,1,0,0,2
45,Private room,-73.94833,40.68968,Brooklyn,1,0,1,1
70,Private room,-73.93,40.73839,Queens,1,25,1,3
150,Entire home/apt,-73.94556,40.82364,Manhattan,1,0,0,2
125,Private room,-73.95015,40.77292,Manhattan,10,81,1,2
155,Entire home/apt,-73.91467,40.74444,Queens,1,307,0,3
179,Entire home/apt,-73.9758,40.74396,Manhattan,1,0,0,2
60,Private room,-73.95285,40.73226,Brooklyn,1,0,1,1
90,Private room,-73.95705,40.76206,Manhattan,1,0,1,2
65,Private room,-73.95978,40.71741,Brooklyn,1,0,1,1
179,Entire home/apt,-73.94393,40.72766,Brooklyn,13,53,0,1
50,Private room,-73.96245,40.71229,Brooklyn,1,0,1,1
189,Private room,-73.94356,40.72829,Brooklyn,13,74,1,1
67,Entire home/apt,-73.95144,40.69455,Brooklyn,1,332,0,1
140,Entire home/apt,-74.00834,40.73482,Manhattan,1,0,0,2
90,Entire home/apt,-73.90906,40.76805,Queens,1,0,0,3
55,Private room,-73.9434,40.82624,Manhattan,1,0,1,2
80,Private room,-74.01497,40.64041,Brooklyn,1,0,1,1
170,Entire home/apt,-73.94224,40.71575,Brooklyn,1,0,0,1
90,Private room,-73.93824,40.82353,Manhattan,1,0,1,2
175,Entire home/apt,-73.97826,40.72655,Manhattan,1,307,0,2
117,Entire home/apt,-74.01371,40.70938,Manhattan,1,0,0,2
43,Private room,-73.96408,40.69459,Brooklyn,1,0,1,1
189,Private room,-73.94504,40.7287,Brooklyn,13,0,1,1
35,Private room,-73.96107,40.62259,Brooklyn,1,49,1,1
61,Entire home/apt,-73.98385,40.66218,Brooklyn,1,0,0,1
205,Entire home/apt,-73.94472,40.72778,Brooklyn,13,72,0,1
35,Private room,-73.9396,40.74967,Queens,1,0,1,3
39,Private room,-73.95795,40.82083,Manhattan,2,0,1,2
190,Private room,-73.98041,40.7278,Manhattan,1,0,1,2
249,Entire home/apt,-73.99719,40.71924,Manhattan,1,0,0,2
159,Entire home/apt,-73.99336,40.73719,Manhattan,1,0,0,2
125,Entire home/apt,-74.00141,40.73454,Manhattan,1,0,0,2
37,Private room,-73.95572,40.68678,Brooklyn,1,0,1,1
299,Entire home/apt,-73.99199,40.72888,Manhattan,31,160,0,2
175,Entire home/apt,-73.99532,40.72321,Manhattan,1,0,0,2
42,Private room,-73.9626,40.79954,Manhattan,1,0,1,2
110,Entire home/apt,-73.95146,40.72712,Brooklyn,1,0,0,1
179,Entire home/apt,-73.99631,40.72238,Manhattan,1,0,0,2
90,Entire home/apt,-73.95257,40.67023,Brooklyn,1,0,0,1
130,Private room,-73.94513,40.71274,Brooklyn,1,0,1,1
140,Entire home/apt,-73.98584,40.67163,Brooklyn,1,9,0,1
168,Entire home/apt,-73.98899,40.68869,Brooklyn,1,0,0,1
128,Entire home/apt,-73.95691,40.65132,Brooklyn,1,0,0,1
64,Private room,-73.9481,40.6943,Brooklyn,2,0,1,1
35,Private room,-73.94981,40.67154,Brooklyn,2,0,1,1
60,Private room,-73.94725,40.69453,Brooklyn,2,0,1,1
200,Entire home/apt,-73.95536,40.67617,Brooklyn,1,0,0,1
199,Entire home/apt,-73.95511,40.71742,Brooklyn,1,0,0,1
175,Entire home/apt,-73.96395,40.714,Brooklyn,1,104,0,1
95,Private room,-73.94293,40.81566,Manhattan,1,358,1,2
55,Private room,-73.94786,40.68273,Brooklyn,1,65,1,1
125,Entire home/apt,-73.96168,40.7986,Manhattan,1,0,0,2
45,Private room,-73.97506,40.79616,Manhattan,1,0,1,2
95,Entire home/apt,-73.96254,40.7612,Manhattan,1,0,0,2
153,Entire home/apt,-73.94324,40.67105,Brooklyn,1,9,0,1
39,Private room,-73.95556,40.68729,Brooklyn,1,0,1,1
200,Entire home/apt,-73.95236,40.82697,Manhattan,1,0,0,2
85,Private room,-74.00577,40.73326,Manhattan,1,0,1,2
315,Entire home/apt,-74.00098,40.72697,Manhattan,1,177,0,2
89,Entire home/apt,-73.94537,40.68843,Brooklyn,1,64,0,1
179,Entire home/apt,-73.80446,40.6896,Queens,2,324,0,3
37,Private room,-73.91507,40.68984,Brooklyn,1,0,1,1
75,Private room,-73.98377,40.6965,Brooklyn,1,0,1,1
150,Entire home/apt,-73.97658,40.7863,Manhattan,1,0,0,2
225,Entire home/apt,-73.93084,40.68886,Brooklyn,3,273,0,1
140,Entire home/apt,-73.98227,40.73462,Manhattan,1,0,0,2
115,Private room,-73.96496,40.63066,Brooklyn,2,358,1,1
58,Private room,-73.94765,40.69176,Brooklyn,1,0,1,1
190,Entire home/apt,-73.96383,40.71193,Brooklyn,1,257,0,1
100,Entire home/apt,-73.95945,40.80986,Manhattan,1,0,0,2
119,Private room,-73.96002,40.71139,Brooklyn,1,0,1,1
139,Entire home/apt,-73.96256,40.71171,Brooklyn,1,0,0,1
140,Private room,-73.98163,40.73956,Manhattan,1,0,1,2
129,Entire home/apt,-73.94477,40.72845,Brooklyn,13,71,0,1
110,Private room,-73.95238,40.80729,Manhattan,3,281,1,2
90,Entire home/apt,-73.94862,40.82753,Manhattan,1,0,0,2
61,Private room,-73.9189,40.68124,Brooklyn,1,0,1,1
65,Private room,-73.98374,40.73076,Manhattan,1,0,1,2
60,Private room,-73.95549,40.82069,Manhattan,3,310,1,2
60,Private room,-73.95696,40.82232,Manhattan,3,280,1,2
150,Entire home/apt,-73.95989,40.76266,Manhattan,1,0,0,2
175,Entire home/apt,-74.00037,40.74156,Manhattan,1,288,0,2
60,Private room,-73.95937,40.67176,Brooklyn,1,0,1,1
166,Entire home/apt,-74.00154,40.7313,Manhattan,9,332,0,2
120,Entire home/apt,-73.98078,40.72962,Manhattan,9,338,0,2
135,Entire home/apt,-73.95478,40.72034,Brooklyn,1,0,0,1
145,Entire home/apt,-74.00074,40.74577,Manhattan,1,0,0,2
185,Entire home/apt,-73.94225,40.71936,Brooklyn,1,25,0,1
120,Entire home/apt,-73.96515,40.71119,Brooklyn,1,0,0,1
206,Private room,-73.94739,40.68666,Brooklyn,2,365,1,1
65,Private room,-73.91477,40.70348,Brooklyn,1,0,1,1
80,Private room,-73.94303,40.76947,Manhattan,2,0,1,2
139,Entire home/apt,-73.88906,40.74856,Queens,1,0,0,3
239,Entire home/apt,-74.00325,40.74201,Manhattan,1,161,0,2
30,Private room,-73.96146,40.62391,Brooklyn,1,0,1,1
125,Entire home/apt,-73.97953,40.67622,Brooklyn,1,0,0,1
195,Entire home/apt,-73.99092,40.7271,Manhattan,1,0,0,2
47,Private room,-73.76975,40.66939,Queens,2,173,1,3
69,Private room,-73.90783,40.74181,Queens,1,0,1,3
90,Private room,-73.9838,40.72597,Manhattan,1,0,1,2
99,Private room,-73.9632,40.76256,Manhattan,1,77,1,2
75,Private room,-73.93833,40.85064,Manhattan,1,0,1,2
35,Shared room,-73.93561,40.67114,Brooklyn,1,0,2,1
55,Private room,-73.9561,40.73321,Brooklyn,1,0,1,1
80,Entire home/apt,-73.91891,40.69611,Brooklyn,1,0,0,1
100,Private room,-73.98335,40.73061,Manhattan,3,4,1,2
60,Private room,-73.95958,40.67418,Brooklyn,1,0,1,1
40,Private room,-73.91472,40.69802,Brooklyn,3,0,1,1
118,Entire home/apt,-73.99965,40.73009,Manhattan,1,0,0,2
97,Private room,-73.98579,40.76407,Manhattan,2,0,1,2
210,Entire home/apt,-73.9822,40.77836,Manhattan,1,11,0,2
55,Entire home/apt,-73.94726,40.6774,Brooklyn,1,0,0,1
62,Private room,-73.9159,40.67762,Brooklyn,6,27,1,1
185,Entire home/apt,-74.00254,40.72485,Manhattan,1,0,0,2
200,Entire home/apt,-73.97498,40.78778,Manhattan,1,0,0,2
165,Entire home/apt,-73.93903,40.65382,Brooklyn,4,194,0,1
125,Private room,-73.98881,40.71886,Manhattan,1,0,1,2
102,Entire home/apt,-73.98271,40.74091,Manhattan,1,0,0,2
80,Private room,-73.963,40.71276,Brooklyn,1,0,1,1
200,Entire home/apt,-73.96949,40.75939,Manhattan,1,0,0,2
84,Private room,-73.99333,40.72354,Manhattan,8,0,1,2
95,Entire home/apt,-73.962,40.76427,Manhattan,1,0,0,2
65,Private room,-73.9819,40.68485,Brooklyn,1,0,1,1
152,Entire home/apt,-73.96079,40.75979,Manhattan,1,357,0,2
50,Private room,-73.9092,40.68539,Brooklyn,1,0,1,1
250,Entire home/apt,-73.9548,40.72097,Brooklyn,1,0,0,1
149,Private room,-73.95964,40.71975,Brooklyn,1,0,1,1
124,Private room,-73.99466,40.72288,Manhattan,8,0,1,2
58,Private room,-73.9468,40.83871,Manhattan,1,275,1,2
159,Private room,-73.99476,40.72152,Manhattan,8,0,1,2
250,Entire home/apt,-73.98643,40.73046,Manhattan,1,0,0,2
150,Entire home/apt,-73.98944,40.72063,Manhattan,1,0,0,2
250,Entire home/apt,-73.99915,40.74441,Manhattan,1,0,0,2
58,Private room,-73.94856,40.69508,Brooklyn,4,38,1,1
199,Entire home/apt,-73.94877,40.68353,Brooklyn,1,231,0,1
55,Private room,-73.93888,40.80197,Manhattan,1,0,1,2
95,Private room,-73.95392,40.70987,Brooklyn,1,10,1,1
36,Shared room,-73.94141,40.83379,Manhattan,3,324,2,2
165,Entire home/apt,-74.01,40.73182,Manhattan,1,0,0,2
72,Private room,-73.95001,40.69566,Brooklyn,4,0,1,1
179,Private room,-73.95468,40.80057,Manhattan,5,309,1,2
209,Private room,-73.95411,40.79945,Manhattan,5,244,1,2
149,Private room,-73.95295,40.79865,Manhattan,5,281,1,2
150,Entire home/apt,-73.95455,40.80926,Manhattan,1,22,0,2
65,Private room,-73.88389,40.74157,Queens,1,0,1,3
275,Entire home/apt,-73.95854,40.7664,Manhattan,1,0,0,2
110,Shared room,-73.98504,40.7178,Manhattan,1,0,2,2
99,Private room,-73.99539,40.71615,Manhattan,1,0,1,2
85,Private room,-73.98474,40.73375,Manhattan,2,0,1,2
189,Private room,-73.95296,40.79933,Manhattan,5,291,1,2
100,Shared room,-73.98327,40.72423,Manhattan,3,0,2,2
75,Private room,-73.94983,40.82774,Manhattan,1,224,1,2
45,Private room,-73.91419,40.77575,Queens,1,16,1,3
75,Private room,-73.95071,40.72308,Brooklyn,1,0,1,1
125,Entire home/apt,-73.98461,40.72435,Manhattan,1,0,0,2
150,Entire home/apt,-73.9652,40.7937,Manhattan,1,0,0,2
71,Private room,-73.98127,40.68358,Brooklyn,1,98,1,1
46,Private room,-73.88025,40.74953,Queens,1,286,1,3
105,Private room,-73.99581,40.72148,Manhattan,1,35,1,2
41,Private room,-73.94986,40.69503,Brooklyn,1,0,1,1
99,Entire home/apt,-73.95225,40.77349,Manhattan,15,327,0,2
37,Private room,-73.85527,40.7394,Queens,1,135,1,3
60,Entire home/apt,-73.98833,40.72747,Manhattan,1,0,0,2
218,Entire home/apt,-73.91448,40.68594,Brooklyn,1,335,0,1
150,Private room,-73.98496,40.72888,Manhattan,2,43,1,2
52,Private room,-73.99852,40.7456,Manhattan,1,0,1,2
210,Entire home/apt,-73.95889,40.68142,Brooklyn,1,0,0,1
115,Entire home/apt,-73.98872,40.76374,Manhattan,1,0,0,2
105,Entire home/apt,-74.00158,40.72542,Manhattan,9,327,0,2
80,Private room,-73.98211,40.72774,Manhattan,1,0,1,2
225,Entire home/apt,-74.00358,40.73713,Manhattan,1,0,0,2
175,Entire home/apt,-73.94299,40.71275,Brooklyn,3,0,0,1
120,Private room,-73.96359,40.75763,Manhattan,1,0,1,2
65,Shared room,-73.96996,40.79637,Manhattan,2,0,2,2
99,Entire home/apt,-73.94495,40.7276,Brooklyn,13,50,0,1
160,Entire home/apt,-73.98812,40.7191,Manhattan,1,0,0,2
60,Private room,-73.9797,40.72314,Manhattan,2,0,1,2
90,Entire home/apt,-73.94054,40.79739,Manhattan,1,0,0,2
230,Entire home/apt,-74.01278,40.70524,Manhattan,1,208,0,2
250,Entire home/apt,-73.9833,40.73618,Manhattan,1,89,0,2
299,Entire home/apt,-73.98559,40.7213,Manhattan,1,332,0,2
79,Private room,-73.9741,40.60755,Brooklyn,6,174,1,1
46,Private room,-73.86807,40.75658,Queens,1,0,1,3
110,Entire home/apt,-73.92367,40.70491,Brooklyn,1,0,0,1
70,Private room,-73.9632,40.80348,Manhattan,1,0,1,2
150,Entire home/apt,-73.93536,40.69145,Brooklyn,1,0,0,1
59,Private room,-73.94228,40.70379,Brooklyn,1,0,1,1
165,Entire home/apt,-73.97152,40.79437,Manhattan,1,328,0,2
149,Private room,-73.94512,40.72919,Brooklyn,13,74,1,1
129,Entire home/apt,-73.94486,40.72888,Brooklyn,13,74,0,1
42,Private room,-73.92262,40.69392,Brooklyn,1,0,1,1
120,Entire home/apt,-73.91199,40.68025,Brooklyn,1,215,0,1
63,Private room,-73.98616,40.67174,Brooklyn,1,73,1,1
180,Entire home/apt,-73.93943,40.79805,Manhattan,2,3,0,2
220,Entire home/apt,-73.93869,40.71552,Brooklyn,1,0,0,1
68,Private room,-73.94055,40.7075,Brooklyn,3,0,1,1
119,Private room,-73.98901,40.72828,Manhattan,1,0,1,2
37,Private room,-73.94254,40.82914,Manhattan,1,0,1,2
80,Entire home/apt,-73.86743,40.85592,Bronx,1,0,0,0
55,Private room,-73.93444,40.69143,Brooklyn,1,0,1,1
50,Private room,-73.96403,40.79958,Manhattan,1,0,1,2
199,Entire home/apt,-73.99251,40.72299,Manhattan,1,65,0,2
50,Private room,-73.95566,40.67851,Brooklyn,1,0,1,1
60,Private room,-73.94228,40.71367,Brooklyn,1,0,1,1
135,Entire home/apt,-73.92203,40.76722,Queens,1,0,0,3
64,Private room,-73.94347,40.70512,Brooklyn,1,0,1,1
80,Private room,-73.87995,40.74674,Queens,5,49,1,3
65,Private room,-73.95801,40.71215,Brooklyn,1,0,1,1
48,Private room,-73.77761,40.69112,Queens,1,365,1,3
115,Entire home/apt,-73.99599,40.67875,Brooklyn,1,0,0,1
45,Private room,-73.87561,40.77026,Queens,5,175,1,3
38,Private room,-73.93798,40.70352,Brooklyn,1,0,1,1
85,Private room,-73.99028,40.71757,Manhattan,1,0,1,2
275,Entire home/apt,-73.97162,40.7533,Manhattan,1,0,0,2
125,Entire home/apt,-73.93077,40.76951,Queens,1,0,0,3
250,Entire home/apt,-73.96772,40.80114,Manhattan,1,190,0,2
79,Private room,-73.95147,40.74392,Queens,2,259,1,3
105,Private room,-74.00262,40.7344,Manhattan,1,0,1,2
100,Entire home/apt,-73.94585,40.794,Manhattan,1,0,0,2
70,Private room,-73.94315,40.76882,Manhattan,2,0,1,2
65,Private room,-73.94931,40.83,Manhattan,2,308,1,2
60,Entire home/apt,-73.97317,40.68007,Brooklyn,1,0,0,1
50,Private room,-73.94273,40.6945,Brooklyn,2,316,1,1
35,Private room,-73.92666,40.69387,Brooklyn,1,0,1,1
180,Entire home/apt,-73.95362,40.77791,Manhattan,2,273,0,2
70,Entire home/apt,-73.98079,40.62586,Brooklyn,1,27,0,1
220,Entire home/apt,-73.93656,40.80107,Manhattan,1,185,0,2
135,Entire home/apt,-73.98651,40.76544,Manhattan,96,311,0,2
140,Entire home/apt,-73.96736,40.79544,Manhattan,96,244,0,2
175,Private room,-73.96199,40.63267,Brooklyn,1,178,1,1
180,Entire home/apt,-73.96583,40.79534,Manhattan,96,319,0,2
165,Entire home/apt,-74.00674,40.70503,Manhattan,96,329,0,2
55,Private room,-73.8075,40.72946,Queens,1,0,1,3
100,Entire home/apt,-73.98753,40.7631,Manhattan,1,0,0,2
91,Private room,-73.98996,40.73008,Manhattan,3,0,1,2
175,Private room,-73.99107,40.74729,Manhattan,1,0,1,2
70,Private room,-73.95151,40.68851,Brooklyn,1,0,1,1
143,Entire home/apt,-73.98036,40.6641,Brooklyn,2,263,0,1
55,Private room,-73.93448,40.69688,Brooklyn,1,0,1,1
110,Entire home/apt,-73.98747,40.73133,Manhattan,1,0,0,2
30,Private room,-73.95892,40.65568,Brooklyn,1,0,1,1
90,Private room,-73.78445,40.7492,Queens,1,87,1,3
199,Private room,-73.9528,40.80033,Manhattan,5,267,1,2
99,Private room,-73.9842,40.73728,Manhattan,1,0,1,2
40,Private room,-73.98575,40.71334,Manhattan,1,0,1,2
235,Entire home/apt,-73.97949,40.74443,Manhattan,1,0,0,2
62,Private room,-73.92027,40.7662,Queens,1,358,1,3
85,Private room,-73.73402,40.65108,Queens,1,87,1,3
60,Entire home/apt,-73.7541,40.67035,Queens,1,297,0,3
45,Private room,-73.85041,40.69454,Queens,6,212,1,3
155,Entire home/apt,-73.98897,40.76124,Manhattan,1,0,0,2
135,Entire home/apt,-73.97847,40.74666,Manhattan,1,0,0,2
165,Entire home/apt,-73.95847,40.71742,Brooklyn,2,287,0,1
295,Private room,-73.99197,40.76166,Manhattan,1,0,1,2
77,Private room,-73.93858,40.83473,Manhattan,1,228,1,2
43,Private room,-73.94981,40.66671,Brooklyn,2,38,1,1
230,Entire home/apt,-73.96723,40.75686,Manhattan,1,365,0,2
70,Entire home/apt,-73.88919,40.6729,Brooklyn,1,7,0,1
105,Entire home/apt,-73.99371,40.6642,Brooklyn,3,365,0,1
54,Private room,-73.92964,40.69675,Brooklyn,1,0,1,1
199,Entire home/apt,-73.95503,40.71523,Brooklyn,1,0,0,1
145,Entire home/apt,-73.94891,40.69171,Brooklyn,2,37,0,1
97,Private room,-73.95175,40.70635,Brooklyn,2,0,1,1
55,Private room,-73.94759,40.70154,Brooklyn,1,1,1,1
285,Entire home/apt,-73.97553,40.78273,Manhattan,12,153,0,2
185,Private room,-73.96341,40.63177,Brooklyn,1,0,1,1
200,Private room,-73.94008,40.81052,Manhattan,1,0,1,2
300,Private room,-73.98985,40.76214,Manhattan,1,0,1,2
255,Entire home/apt,-73.94668,40.7126,Brooklyn,1,230,0,1
75,Private room,-73.98357,40.66622,Brooklyn,1,0,1,1
150,Private room,-73.95553,40.72738,Brooklyn,1,0,1,1
64,Private room,-73.96057,40.70727,Brooklyn,1,0,1,1
250,Entire home/apt,-73.99405,40.7609,Manhattan,1,0,0,2
135,Private room,-73.9855,40.76577,Manhattan,1,365,1,2
70,Private room,-73.96456,40.64543,Brooklyn,1,0,1,1
295,Entire home/apt,-73.96529,40.67473,Brooklyn,1,226,0,1
135,Entire home/apt,-73.94059,40.79366,Manhattan,1,0,0,2
50,Shared room,-73.98704,40.76646,Manhattan,2,0,2,2
69,Entire home/apt,-73.85237,40.73352,Queens,1,308,0,3
299,Entire home/apt,-74.12277,40.61042,Staten Island,1,350,0,4
204,Entire home/apt,-73.92327,40.7388,Queens,1,0,0,3
80,Private room,-73.95356,40.71702,Brooklyn,1,0,1,1
125,Private room,-73.99403,40.76464,Manhattan,1,322,1,2
69,Entire home/apt,-74.01483,40.62296,Brooklyn,1,0,0,1
139,Entire home/apt,-73.95142,40.78464,Manhattan,1,0,0,2
149,Private room,-73.97541,40.6081,Brooklyn,6,180,1,1
100,Entire home/apt,-73.75911,40.59607,Queens,1,0,0,3
99,Private room,-73.94742,40.71386,Brooklyn,1,0,1,1
60,Private room,-73.92314,40.74701,Queens,1,0,1,3
60,Private room,-73.95734,40.80338,Manhattan,1,0,1,2
275,Entire home/apt,-73.92879,40.75691,Queens,2,325,0,3
65,Private room,-73.89374,40.68203,Brooklyn,2,361,1,1
149,Entire home/apt,-73.89509,40.68281,Brooklyn,2,361,0,1
60,Private room,-73.94169,40.78593,Manhattan,1,0,1,2
120,Entire home/apt,-73.93131,40.70161,Brooklyn,1,1,0,1
35,Private room,-73.95695,40.81667,Manhattan,1,0,1,2
261,Entire home/apt,-73.96367,40.68274,Brooklyn,1,0,0,1
99,Entire home/apt,-73.93334,40.66404,Brooklyn,3,271,0,1
49,Private room,-73.95071,40.71042,Brooklyn,1,0,1,1
65,Private room,-73.96285,40.64316,Brooklyn,2,111,1,1
150,Entire home/apt,-73.98353,40.6627,Brooklyn,1,0,0,1
65,Private room,-73.95305,40.82042,Manhattan,1,0,1,2
60,Private room,-73.96328,40.64396,Brooklyn,2,122,1,1
69,Private room,-73.90831,40.69288,Brooklyn,1,0,1,1
150,Entire home/apt,-73.96577,40.67357,Brooklyn,1,142,0,1
37,Private room,-73.95121,40.67607,Brooklyn,2,0,1,1
100,Entire home/apt,-73.93334,40.76322,Queens,2,304,0,3
99,Entire home/apt,-73.93888,40.68507,Brooklyn,2,47,0,1
160,Entire home/apt,-73.98889,40.75295,Manhattan,96,365,0,2
225,Entire home/apt,-73.99224,40.76195,Manhattan,12,173,0,2
51,Private room,-73.93022,40.68574,Brooklyn,1,89,1,1
250,Entire home/apt,-73.95196,40.78703,Manhattan,1,363,0,2
66,Private room,-73.91881,40.75619,Queens,1,0,1,3
65,Private room,-73.94461,40.80621,Manhattan,1,209,1,2
120,Entire home/apt,-73.94238,40.71081,Brooklyn,1,0,0,1
125,Shared room,-73.9475,40.78162,Manhattan,1,365,2,2
260,Entire home/apt,-73.96963,40.79121,Manhattan,1,12,0,2
94,Entire home/apt,-73.94539,40.69379,Brooklyn,1,0,0,1
